frame,Neutral,Happiness,Sadness,Surprise,Fear,Disgust,Anger
000022,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000023,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000024,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000025,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000026,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000027,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000028,0.61104167,0.11378533,0.033848666,0.1268937,0.024325404,0.0042182966,0.085886866
000029,0.61315274,0.11381195,0.032929163,0.12688047,0.024148423,0.0041753887,0.084901795
000030,0.61315274,0.11381195,0.032929163,0.12688047,0.024148423,0.0041753887,0.084901795
000031,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000032,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000033,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000034,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000035,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000036,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000037,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000038,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000039,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000040,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000041,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000042,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000043,0.6214355,0.106359825,0.035008125,0.12249984,0.025234181,0.0041524814,0.08531004
000044,0.62971824,0.09890771,0.03708709,0.1181192,0.026319938,0.0041295737,0.0857183
000045,0.62971824,0.09890771,0.03708709,0.1181192,0.026319938,0.0041295737,0.0857183
000046,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000047,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000048,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000049,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000050,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000051,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000052,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000053,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000054,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000055,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000056,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000057,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000058,0.6464976,0.087082535,0.038854223,0.11181749,0.0277892,0.0041307257,0.08382833
000059,0.6632769,0.07525736,0.040621355,0.10551577,0.029258462,0.0041318773,0.081938356
000060,0.6632769,0.07525736,0.040621355,0.10551577,0.029258462,0.0041318773,0.081938356
000061,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000062,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000063,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000064,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000065,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000066,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000067,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000068,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000069,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000070,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000071,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000072,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000073,0.66797405,0.07528352,0.042767536,0.10083485,0.028577872,0.0042048655,0.080357336
000074,0.6726712,0.07530968,0.044913717,0.09615393,0.02789728,0.004277854,0.078776315
000075,0.6726712,0.07530968,0.044913717,0.09615393,0.02789728,0.004277854,0.078776315
000076,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000077,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000078,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000079,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000080,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000081,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000082,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000083,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000084,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000085,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000086,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000087,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000088,0.60368615,0.13986993,0.040299006,0.11451009,0.02469635,0.0043641175,0.07257433
000089,0.5347011,0.20443016,0.03568429,0.13286625,0.021495419,0.004450381,0.06637234
000090,0.5347011,0.20443016,0.03568429,0.13286625,0.021495419,0.004450381,0.06637234
000091,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000092,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000093,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000094,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000095,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000096,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000097,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000098,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000099,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000100,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000101,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000102,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000103,0.34634835,0.42095986,0.025170047,0.13967471,0.015038328,0.003991921,0.048816767
000104,0.15799555,0.63748956,0.0146558015,0.14648317,0.008581239,0.003533461,0.03126119
000105,0.15799555,0.63748956,0.0146558015,0.14648317,0.008581239,0.003533461,0.03126119
000106,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000107,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000108,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000109,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000110,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000111,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000112,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000113,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000114,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000115,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000116,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000117,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000118,0.13501187,0.6719655,0.012867825,0.1413137,0.0075443955,0.0033021246,0.027994618
000119,0.112028174,0.70644134,0.011079848,0.13614422,0.0065075518,0.0030707882,0.024728045
000120,0.112028174,0.70644134,0.011079848,0.13614422,0.0065075518,0.0030707882,0.024728045
000121,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000122,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000123,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000124,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000125,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000126,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000127,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000128,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000129,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000130,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000131,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000132,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000133,0.114007145,0.7030462,0.01080264,0.13762772,0.006394414,0.0030108131,0.025111001
000134,0.11598612,0.69965106,0.0105254315,0.13911124,0.0062812767,0.0029508378,0.025493955
000135,0.11598612,0.69965106,0.0105254315,0.13911124,0.0062812767,0.0029508378,0.025493955
000136,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000137,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000138,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000139,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000140,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000141,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000142,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000143,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000144,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000145,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000146,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000147,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000148,0.13330802,0.67712075,0.012085602,0.13873759,0.006496057,0.003223909,0.029027998
000149,0.15062994,0.6545904,0.013645771,0.13836394,0.0067108376,0.00349698,0.03256204
000150,0.15062994,0.6545904,0.013645771,0.13836394,0.0067108376,0.00349698,0.03256204
000151,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000152,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000153,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000154,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000155,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000156,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000157,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000158,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000159,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000160,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000161,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000162,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000163,0.156566,0.64665306,0.015104052,0.1370375,0.007187861,0.0036927909,0.03375867
000164,0.16250205,0.63871574,0.016562331,0.13571106,0.0076648844,0.0038886014,0.0349553
000165,0.16250205,0.63871574,0.016562331,0.13571106,0.0076648844,0.0038886014,0.0349553
000166,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000167,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000168,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000169,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000170,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000171,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000172,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000173,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000174,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000175,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000176,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000177,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000178,0.30436125,0.44296664,0.049781024,0.1244199,0.014799288,0.008188399,0.055483494
000179,0.44622046,0.2472175,0.08299971,0.11312873,0.021933692,0.012488195,0.07601169
000180,0.44622046,0.2472175,0.08299971,0.11312873,0.021933692,0.012488195,0.07601169
000181,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000182,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000183,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000184,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000185,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000186,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000187,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000188,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000189,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000190,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000191,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000192,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000193,0.46810395,0.13871352,0.1659606,0.08372617,0.04575867,0.01877917,0.07895793
000194,0.48998746,0.030209541,0.24892147,0.054323606,0.06958365,0.025070146,0.081904165
000195,0.48998746,0.030209541,0.24892147,0.054323606,0.06958365,0.025070146,0.081904165
000196,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000197,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000198,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000199,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000200,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000201,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000202,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000203,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000204,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000205,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000206,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000207,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000208,0.4134222,0.025503894,0.30599323,0.05298022,0.09533875,0.025945583,0.08081619
000209,0.33685693,0.020798247,0.36306497,0.051636834,0.121093854,0.026821021,0.07972821
000210,0.33685693,0.020798247,0.36306497,0.051636834,0.121093854,0.026821021,0.07972821
000211,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000212,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000213,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000214,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000215,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000216,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000217,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000218,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000219,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000220,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000221,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000222,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000223,0.3015595,0.02823978,0.41597888,0.047524787,0.10458121,0.03412773,0.06798821
000224,0.26626205,0.03568131,0.46889278,0.04341274,0.08806856,0.04143444,0.056248207
000225,0.26626205,0.03568131,0.46889278,0.04341274,0.08806856,0.04143444,0.056248207
000226,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000227,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000228,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000229,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000230,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000231,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000232,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000233,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000234,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000235,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000236,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000237,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000238,0.28949368,0.052178867,0.44931394,0.0428077,0.069206655,0.043982882,0.05301629
000239,0.31272534,0.06867642,0.4297351,0.042202655,0.050344743,0.046531323,0.049784377
000240,0.31272534,0.06867642,0.4297351,0.042202655,0.050344743,0.046531323,0.049784377
000241,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000242,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000243,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000244,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000245,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000246,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000247,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000248,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000249,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000250,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000251,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000252,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000253,0.34352115,0.061652854,0.40595454,0.042427115,0.051439047,0.041986477,0.053018793
000254,0.37431696,0.05462929,0.38217396,0.04265157,0.05253335,0.03744163,0.056253206
000255,0.37431696,0.05462929,0.38217396,0.04265157,0.05253335,0.03744163,0.056253206
000256,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000257,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000258,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000259,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000260,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000261,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000262,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000263,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000264,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000265,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000266,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000267,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000268,0.34657866,0.052360952,0.41423398,0.041674137,0.057115138,0.035351444,0.052685685
000269,0.31884035,0.05009261,0.44629404,0.040696707,0.061696928,0.03326126,0.04911817
000270,0.31884035,0.05009261,0.44629404,0.040696707,0.061696928,0.03326126,0.04911817
000271,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000272,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000273,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000274,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000275,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000276,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000277,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000278,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000279,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000280,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000281,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000282,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000283,0.28881925,0.06512265,0.463916,0.04156993,0.05667481,0.038395457,0.04550194
000284,0.25879815,0.08015268,0.48153797,0.042443153,0.051652685,0.043529652,0.041885708
000285,0.25879815,0.08015268,0.48153797,0.042443153,0.051652685,0.043529652,0.041885708
000286,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000287,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000288,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000289,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000290,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000291,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000292,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000293,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000294,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000295,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000296,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000297,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000298,0.23154756,0.077314354,0.5047231,0.04227545,0.056135364,0.047351867,0.040652305
000299,0.20429699,0.074476026,0.5279082,0.042107746,0.060618043,0.051174086,0.0394189
000300,0.20429699,0.074476026,0.5279082,0.042107746,0.060618043,0.051174086,0.0394189
000301,0.23657331,0.081277445,0.47758198,0.050125398,0.061983034,0.04717794,0.04528092
000302,0.23657331,0.081277445,0.47758198,0.050125398,0.061983034,0.04717794,0.04528092
000303,0.23657331,0.081277445,0.47758198,0.050125398,0.061983034,0.04717794,0.04528092
000304,0.23657331,0.081277445,0.47758198,0.050125398,0.061983034,0.04717794,0.04528092
000305,0.23657331,0.081277445,0.47758198,0.050125398,0.061983034,0.04717794,0.04528092
000306,0.23657331,0.081277445,0.47758198,0.050125398,0.061983034,0.04717794,0.04528092
